"","wgEncodeBroadHistoneHepg2CtcfStdPk.broadPeak","wgEncodeBroadHistoneHepg2Ezh239875Pk.broadPeak","wgEncodeBroadHistoneHepg2H2azStdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k04me1StdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k09me3Pk.broadPeak","wgEncodeBroadHistoneHepg2H3k27acStdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k27me3StdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k36me3StdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k4me2StdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k4me3StdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k79me2StdPk.broadPeak","wgEncodeBroadHistoneHepg2H3k9acStdPk.broadPeak","wgEncodeBroadHistoneHepg2H4k20me1StdPk.broadPeak","wgEncodeHaibTfbsHepg2Atf3V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Bhlhe40V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Cebpbsc150V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Cebpdsc636V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Creb1sc240V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Ctcfsc5916V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Elf1sc631V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Fosl2V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Foxa1sc101058V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Foxa1sc6553V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Foxa2sc6554V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2GabpPcr2xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Hdac2sc6296V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Hnf4asc8987V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Hnf4gsc6558V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2JundPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2MaxV0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Mbd4sc271530V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Mybl2sc81192V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Nficsc81335V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Nr2f2sc271940V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2NrsfPcr2xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2NrsfV0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2P300V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Pol2Pcr2xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Rad21V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2RxraPcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Sp1Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Sp2V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2SrfV0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Taf1Pcr2xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Tcf12Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Tead4sc101184V0422111PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Usf1Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Yy1sc281V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Zbtb33Pcr1xPkRep1.broadPeak","wgEncodeHaibTfbsHepg2Zbtb33V0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Zbtb7aV0416101PkRep1.broadPeak","wgEncodeHaibTfbsHepg2Zeb1V0422111PkRep1.broadPeak","wgEncodeSydhTfbsHepg2Arid3anb100279IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Bhlhe40cIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Brca1a300IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2CebpbForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2CebpbIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2CebpzIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Chd2ab68301IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2CjunIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Corestsc30189IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2ErraForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Grp20ForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Hnf4aForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Hsf1ForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Irf3IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2JundIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Maffm8194IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Mafkab50322IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Mafksc477IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2MaxIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Mazab85725IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Mxi1StdPk.narrowPeak","wgEncodeSydhTfbsHepg2Nrf1IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2P300sc582IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Pgc1aForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Pol2ForsklnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Pol2IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Pol2PravastStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Pol2s2IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Rad21IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Rfx5200401194IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Smc3ab9263IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Srebp1InslnStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Srebp1PravastStdPk.narrowPeak","wgEncodeSydhTfbsHepg2Srebp2PravastStdPk.narrowPeak","wgEncodeSydhTfbsHepg2TbpIggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Tcf7l2UcdPk.narrowPeak","wgEncodeSydhTfbsHepg2Tr4UcdPk.narrowPeak","wgEncodeSydhTfbsHepg2Usf2IggrabPk.narrowPeak","wgEncodeSydhTfbsHepg2Znf274UcdPk.narrowPeak"
"wgEncodeHaibTfbsHepg2NrsfPcr2xPkRep1.broadPeak",0.00142236826847307,0.000795446326037292,0.000247219929757385,0.000551186159965012,0.000176257026110466,0.000939011050592808,0.000683691509788838,0.000326653462875001,0.00138019300226392,0.00200973860544565,0.000411534662488417,0.000916613794384087,0.000881705644322321,0.0038565574043799,0.0145620006571377,0.00152651477595215,0.0051046071433118,0.00520856104102617,0.00358909846767654,0.00492981940463125,0.00481263576495127,0.00272895175178398,0.000947890974412973,0.000493170453673833,0.0073160763503877,0.00662279145091162,0.00241772525105799,0.00299960143018299,0.0106439344131872,0.00626959305339665,0.00249211919758977,0.00400276484610336,0.00349801405222523,0.000450379804950154,1,0.30862122959336,0.0017062515802898,0.00386044026059538,0.00758171192446522,0.00417352618431385,0.00773299682602142,0.0162544878702084,0.00450431521137582,0.00417382113165418,0.00183809455522973,0.00753873549488473,0.00998915469762264,0.00195474850710632,0.00939344696647387,0.00785631193202072,0.0127845543184952,0.00385679022031196,0.00619935639388907,0.00319307961710294,0.00304969860280775,0.00437202236148071,0.00632903809768051,0.00198450541765438,0.00105351893840255,0.00230505275002209,0.00613333042344389,0.000624549280284691,0.0158680053556214,0.000681760967975152,0.000690489035133473,0.00392931915055239,0.000806223084322154,0.00319498754091397,0.00154734668557584,0.00149792791149435,0.00116023413629705,0.00134269793400734,0.00761505047208628,0.00740420175754929,0.00807892561329524,0.00474757730387008,0.0048943097947455,0,0.00393890195695616,0.00192292890155385,0.00284804138157816,0.000936014243654327,0.00306082194997263,0.00584179729665921,0.00296434509939582,0.00676992040051764,0.00618353751418089,0.00747032071593776,0.00319878938580381,0.00293705708213026,0.00360797749119085,0.00483464661183628,0.0135426083862512
"wgEncodeHaibTfbsHepg2NrsfV0416101PkRep1.broadPeak",0.0043378015339951,0.00179961204419336,0.000965823382475987,0.00228422733755484,0.000327622727908469,0.00546135164080304,0.00150947954647,0.000984835023294119,0.00526119558364815,0.00738810745598748,0.00187890044907089,0.00472972928519048,0.00194854710412335,0.0174043087066788,0.0210587809543504,0.0487045386177597,0.0477056521335484,0.0225573231556204,0.00884320649062421,0.0393792226444218,0.0178802040244114,0.0178269789541498,0.0159445699774677,0.0215583249643068,0.0237337122807667,0.0368646476198213,0.0376219496836169,0.0445447408557012,0.0509734278622594,0.0185993614159267,0.0450039324535693,0.0315750484037187,0.041754592512493,0.0232034489284625,0.30862122959336,1,0.0354117344991456,0.0234274138213735,0.0331601148430245,0.0213693694720122,0.0200249983906083,0.0398565083942589,0.0260708145365906,0.0139531054366501,0.0206574937448902,0.0317934923870773,0.0566995562882548,0.0301262775989098,0.0139335339747971,0.0292547086391444,0.0118245220946478,0.0184620301550609,0.0372896404709335,0.0117841305591087,0.0252878836911457,0.0335818628465492,0.0429827535774212,0.0356296634475376,0.0101223426107027,0.00651766998662717,0.0395445019655253,0.0149694674607376,0.0450921807129742,0.00683948969686032,0.00266097036888081,0.0482942145502161,0.00921548958898432,0.00587202239919819,0.0162365355216568,0.0145926848473955,0.00997194675594252,0.011948118313791,0.0331669789195427,0.0318079903164262,0.0319310172363115,0.00932275153238326,0.0426946488409023,0.00274871163570972,0.0258792740833721,0.016950397664756,0.0360828890206239,0.0088063937405577,0.0206910854256,0.0370027479116664,0.0232059920706961,0.0152903131302888,0.00775259635198177,0.00644433267561677,0.0379117170244626,0.026880204927008,0.017319198102223,0.0220423516788753,0.00042736989623806
"wgEncodeHaibTfbsHepg2P300V0416101PkRep1.broadPeak",0.0187870693925891,0.00725005500230184,0.00807612479627728,0.0270707214164711,0.00118966819749599,0.0622008820877178,0.00384948575812977,0.00781250486344967,0.0531972674079499,0.0580771417870057,0.0142293325617584,0.0446794833867831,0.00525873695863291,0.0225792575345948,0.0259731330689419,0.157774787330107,0.116800530758868,0.0629310770427155,0.0177513214838757,0.100583947372702,0.129694639268999,0.263640624680304,0.283783899184602,0.236398477194267,0.0217797223576031,0.278340141910389,0.300777375479376,0.283832616668716,0.127913171637698,0.052892148933797,0.28081871379526,0.219554994613205,0.278713777525482,0.126358913113307,0.0017062515802898,0.0354117344991456,1,0.0935783645016572,0.062052239040485,0.0621733433536724,0.0527270262071933,0.0351470803491327,0.281468606121112,0.00610634250709224,0.0228523043274053,0.0385652775806791,0.130770737448868,0.300926448523895,0.0302726755970576,0.0751505332492225,0.00471987970104302,0.00833616324782403,0.0639322563761854,0.0297956130379659,0.27462744115402,0.169715946882275,0.0540122241342321,0.146860108881241,0.0926453955822757,0.0116544543666739,0.108377912566918,0.135570650429172,0.175194348491748,0.00769636808488872,0.00116456681773083,0.150304258001332,0.010713413193318,0.00366818186929339,0.14252200404177,0.0951856437325685,0.0664192513945404,0.0716737962653911,0.125377435980076,0.128259972463043,0.157308001673721,0.00611825302833093,0.251678112045839,0.00241262615544568,0.0585121395609734,0.0908521778960103,0.0294983720709117,0.0385821391103349,0.0949945385441997,0.122908361857227,0.146564439052332,0.00979711723113435,0.00287591116678221,0.00205513432446271,0.165826796381413,0.152451629353233,0.0113246239954846,0.0576740748758554,0.00044191228732808
"wgEncodeHaibTfbsHepg2Pol24h8V0416102PkRep1.broadPeak",0.0427313940914903,0.0111672600326001,0.0118911012774879,0.0335960558302228,0.00156994809342543,0.104533739904634,0.0104236210969309,0.0244831973874691,0.0825520821626218,0.121249175494633,0.0426703241658095,0.0879048873250565,0.0185882996863001,0.0340707902573708,0.0372147454813264,0.0471499484084468,0.285584236725642,0.239427313361774,0.0382546332405542,0.218178803621059,0.171435114318742,0.0699483504998344,0.0656017011852851,0.0384043209292473,0.113012458333159,0.228796833973825,0.0976880220214112,0.126055259859316,0.103157945670695,0.208388106585101,0.23580260070198,0.313080253588678,0.277088991817428,0.0191706597091965,0.00386044026059538,0.0234274138213735,0.0935783645016572,1,0.401838842207576,0.0755072251216682,0.043189526007314,0.100316478020617,0.157132430522909,0.0350699774955514,0.0141288524379141,0.246947262046754,0.0815443210318636,0.167118645175716,0.0515873177218996,0.281168255844887,0.0294579549802964,0.0208348024834956,0.0770132335110277,0.0260213853449462,0.165995057077058,0.188277753384864,0.138309837772416,0.077794525407409,0.0558287821287094,0.0128969278857147,0.258790592287345,0.03085875497122,0.25658999500702,0.00506267784595765,0.00374693921921351,0.0850514065262415,0.00772673562616532,0.0105734280984802,0.0743932647621161,0.0631440949664299,0.0528241717350754,0.0594379339102333,0.265712398641657,0.260521536509205,0.297482132444713,0.033295652975762,0.225396042747727,0.00104547214160248,0.361736851771436,0.369413834675581,0.150060751826283,0.201544243434617,0.0803605111282556,0.216354152870925,0.085215684354861,0.0172467196372108,0.00231542568168142,0.00194365161973311,0.323337848374217,0.0276706759245388,0.0339333045246957,0.0794350988890617,0.0040897829594084
"wgEncodeHaibTfbsHepg2Pol2Pcr2xPkRep1.broadPeak",0.0262129495715541,0.00573980579303651,0.00672704332337204,0.0143715955729277,0.000402551284935015,0.0595486818190234,0.00619407584362787,0.0100939238551719,0.0482113767086091,0.0768444353755024,0.0215623705616273,0.0523974773327732,0.0078951778128906,0.0613035333345911,0.0357857675125329,0.0391205206539061,0.42992395523746,0.296229500780075,0.0433491011867593,0.290203095733945,0.121059931448617,0.0353593337434916,0.0313510096221155,0.0165748108868768,0.206490581817819,0.230496612188381,0.0801015524478549,0.117474835067527,0.125240311192396,0.247783186428076,0.189090973677459,0.274032922639619,0.270936160476462,0.0123919805841626,0.00758171192446522,0.0331601148430245,0.062052239040485,0.401838842207576,1,0.0777191477507362,0.0386252552289642,0.129195421540394,0.121673449161209,0.0593248457726025,0.0194821353768892,0.472848079537867,0.0821924043596861,0.119206277943569,0.0516794180249635,0.360213805966682,0.026336743896489,0.0373630871069205,0.120519204695862,0.0344205682170196,0.130102100251821,0.212404422216991,0.21199104946055,0.0835700118694472,0.0374309184711508,0.0145187195197614,0.32457791576003,0.0190263484793133,0.266226380142652,0.00807162441981918,0.00662479963521081,0.099165918534762,0.0114332392626138,0.0147047912972936,0.0563145831644031,0.0479133690710377,0.0389468012002913,0.0470050323505325,0.308819587645108,0.284426297230188,0.302448285098829,0.0571808568134232,0.244741453650977,0.00168719168654785,0.45762087173461,0.242380053832781,0.235667345203659,0.103288011862141,0.0675879642405434,0.253626445984683,0.0555830801758445,0.0302758613160218,0.00382011190077629,0.00332111316531617,0.345710380412228,0.0123451189654302,0.0603117127778857,0.0971567289390411,0.00214370111295732
"wgEncodeHaibTfbsHepg2Rad21V0416101PkRep1.broadPeak",0.192277531519905,0.0139010939945994,0.00991678890393195,0.023496940352326,0.00193220633424951,0.0355934606856535,0.0108835592645598,0.00984384910655939,0.046396259425944,0.0560244737073009,0.0144420690174028,0.0376302251462201,0.0105272504526458,0.018107468329276,0.0113326245981096,0.0434401793881789,0.107772747681604,0.068915585858602,0.54592486835414,0.0934696707877702,0.0557873160069571,0.042051774054034,0.0516607386705904,0.0268914463964294,0.0303362876319386,0.141922588292599,0.0732821305412405,0.0895367078985496,0.0480474686493944,0.0876090529760022,0.091501591171604,0.131059984254271,0.12327254801984,0.0153438436269841,0.00417352618431385,0.0213693694720122,0.0621733433536724,0.0755072251216682,0.0777191477507362,1,0.0210079211211262,0.0243296123327808,0.0584052722942295,0.00883488257683644,0.00828367228635791,0.0674830116358964,0.0429366265140029,0.0928412181769894,0.0179774086570467,0.156109679226988,0.0042580771522662,0.00627163654830928,0.0689537598395142,0.0182196131519514,0.145944328021626,0.10847450329939,0.082209087294695,0.053996671487555,0.0437290059199149,0.00525922972930278,0.121220118004936,0.0230223020986227,0.176027965054903,0.00423288427913382,0.00112414638549064,0.0616783268888658,0.00465671564757124,0.00285964466270193,0.0620678299034721,0.0511218435021951,0.0416679322899908,0.0460734932735516,0.129085617877255,0.162983919992567,0.131566842677277,0.00892364101421304,0.126719550248012,0.000766339022555084,0.0839681177297714,0.0801941523314204,0.0323846363097251,0.0387214816058673,0.545482674120447,0.124869680500125,0.424432575614696,0.00560939070952995,0.000642522750624697,0.000386005586057657,0.104570357725468,0.0218146085298378,0.00919978962574391,0.0456106961521473,0.000440027864566906
"wgEncodeHaibTfbsHepg2RxraPcr1xPkRep1.broadPeak",0.0154154398329686,0.00257101308424575,0.00212533148970581,0.00544295603618188,0.00372046177675973,0.0120570050433832,0.00191584856815015,0.00281115334081066,0.0117162922926737,0.0158125483112691,0.00411029766904602,0.0111319004691032,0.0021073068686033,0.0105958604884337,0.203236027478585,0.0378256902538147,0.0374273736557526,0.0160706147030745,0.00804506049046467,0.0256093362455809,0.182590631603604,0.125860938720699,0.0297162289700714,0.0318785975301115,0.0150414826202795,0.0469986053275003,0.0541013274196301,0.0567946843886768,0.209535208729616,0.0157273872813254,0.0462223089271669,0.0581829252685585,0.049015845700654,0.0440569781450179,0.00773299682602142,0.0200249983906083,0.0527270262071933,0.043189526007314,0.0386252552289642,0.0210079211211262,1,0.225277499525273,0.212531191524367,0.00480879945753084,0.00610456304726648,0.0290894471912647,0.268780977909695,0.0534903110243648,0.172976654785337,0.0272968257484938,0.244202712924345,0.00508568191390635,0.0252755652050661,0.00899673279157751,0.034276782016173,0.0375073393147024,0.0281044616540854,0.0300430770253242,0.0142856875614217,0.00728288411186215,0.0381073028103557,0.0184622841612166,0.0395824536709372,0.00669530764346851,0.000504132662163395,0.0505260432784502,0.00285942985052088,0.00693530874667727,0.0225083382925875,0.0162701293714176,0.0112479824177288,0.0132834202813011,0.0423477241344902,0.0395932771940654,0.0324853970982078,0.0109491282381908,0.0496069578119808,0.00112115325174965,0.018757139654976,0.0220378664868051,0.00902145500885079,0.00912621580798396,0.0229305900158144,0.0361788752475093,0.0279628551302457,0.00397941895000344,0.00113947341036,0.000665521968880193,0.0364719147144591,0.0445138107249702,0.00697642125142333,0.0331402015767663,0.0180845648401961
"wgEncodeHaibTfbsHepg2Sin3ak20Pcr1xPkRep1.broadPeak",0.0157331765368562,0.00246302570788775,0.00276147328072939,0.00441477526425672,0.00247356235204731,0.017876460363022,0.00258960091900835,0.00383435725758277,0.0150431095737198,0.0242132331540768,0.00707908760522594,0.0161989124873883,0.00279608309043023,0.0448809258941238,0.265827872586809,0.0357815389579495,0.10587880942771,0.088394710156994,0.0129203434606384,0.121466501032425,0.125615833053577,0.0928383654620127,0.0196074406753784,0.0132166664965662,0.113870410501005,0.0773644395220512,0.035728592772922,0.0511077370099239,0.230274217762752,0.0601730828815808,0.0819828630209864,0.093124464026871,0.0952395048235797,0.00834975556637282,0.0162544878702084,0.0398565083942589,0.0351470803491327,0.100316478020617,0.129195421540394,0.0243296123327808,0.225277499525273,1,0.168617552846798,0.0429152732582309,0.0220722888712025,0.117688571252391,0.273736903304586,0.065579608595909,0.232234181214268,0.0866781856301415,0.267281524671055,0.0352509239563374,0.0359141714880478,0.0140048761456508,0.0542477774369514,0.0701743521984614,0.110380406147383,0.0434347978485056,0.0170647473753811,0.0159439425257727,0.103860011630781,0.0151358612562657,0.0808628652874178,0.00420655738136863,0.00608022633696925,0.0390600110146841,0.0108305269581947,0.0210176750637622,0.0285526944429414,0.0242875521532026,0.0183524159759528,0.0212647614708272,0.101207808081914,0.0826643842430167,0.0851724805509613,0.0380240451661703,0.0878890283491073,0.00100217150056416,0.0966029464912069,0.0551303934150396,0.0941146117916465,0.0252446814800375,0.0255378486992252,0.0965005451576461,0.0286283900385181,0.0217469979032055,0.00387196346890839,0.00356240396024667,0.105207851215035,0.024728540514989,0.0455051280468049,0.0735405921035105,0.0293789572148688
"wgEncodeHaibTfbsHepg2Sp1Pcr1xPkRep1.broadPeak",0.0341473706328862,0.0100225886719744,0.0108672056815702,0.0314736844929379,0.00493445645254262,0.0787645180693354,0.00692073192528784,0.0122116890966627,0.071135384804871,0.0890174134814719,0.021165460266337,0.0631248907134604,0.00834866852561854,0.0179923851524005,0.105112058558454,0.100553873112804,0.146473601407726,0.105325111543115,0.0185757410540161,0.125061415338834,0.237047996797648,0.308662106584432,0.208114099558177,0.139793197262513,0.0485147507956309,0.270139939521031,0.261825159914712,0.259414693272091,0.183250709901033,0.081006511722241,0.211193382445778,0.275553393171112,0.265026634593387,0.0758607950185933,0.00450431521137582,0.0260708145365906,0.281468606121112,0.157132430522909,0.121673449161209,0.0584052722942295,0.212531191524367,0.168617552846798,1,0.0316253354147704,0.0153336592648589,0.0885720050582437,0.216541033696526,0.267487103985267,0.116337697890025,0.125657826130887,0.108781793166429,0.00949785233344509,0.0571911785507296,0.0258411294283232,0.23138432860728,0.16046523069083,0.073483101874093,0.111456765154426,0.085023374752925,0.0170680996554889,0.141471186737935,0.0693970423400242,0.19714957351132,0.00615094096701777,0.00205662335591782,0.137512773853807,0.00706380481469143,0.0140489405784327,0.10903897918636,0.0801498433790309,0.0624651977329013,0.0646114430917997,0.1651470680677,0.170948744172056,0.190003221877143,0.0148096850073439,0.231299687314828,0.00119707795750396,0.1079371319279,0.133107350427986,0.051024643322678,0.0536824063939682,0.0864563337840436,0.150693055737166,0.118483624363355,0.0143493441369697,0.00267853012946738,0.0023191836369356,0.198690453608137,0.0975560803742224,0.0173784173045414,0.0665847940878197,0.00921659828640989
"wgEncodeHaibTfbsHepg2Sp2V0422111PkRep1.broadPeak",0.00330954151735691,0.000565153455894792,0.000809527508061898,0.00107150417029994,5.21292290283438e-05,0.00613359428847725,0.000672607768190677,0.000948514543087517,0.00516149900036319,0.00851692787248142,0.00226962825880278,0.00559397245064333,0.00069935210864425,0.0275139697625779,0.0121090552924287,0.00943556995781422,0.0586726789054436,0.0609643905319453,0.0083091481372229,0.0748177754827864,0.0116920753960146,0.00280676065545474,0.00314905722297327,0.00174792722053883,0.11778456214931,0.0261158216699583,0.00655579472001052,0.0139259875681355,0.0189603254733308,0.0262519960152029,0.0318690599415956,0.0362653668658942,0.0420378508266533,0.000135371948779655,0.00417382113165418,0.0139531054366501,0.00610634250709224,0.0350699774955514,0.0593248457726025,0.00883488257683644,0.00480879945753084,0.0429152732582309,0.0316253354147704,1,0.0193994902778094,0.0716342845117551,0.0110337025496129,0.0193039766069404,0.0143227272155923,0.0484689070510231,0.0103158841512931,0.0298901698445152,0.0221235243097115,0.0101174781770756,0.0231887526418231,0.0324939791767542,0.0682971074370356,0.0211055313883444,0.00628186703250416,0.110270754055756,0.0591845582948139,0.00294141169232654,0.0379979823197337,0.00629707774356719,0.00711601639691073,0.0139573215314665,0.0145834755253867,0.160989466867683,0.0103177235494336,0.00960360638556631,0.00737172793985,0.00841788591007904,0.0435586380127126,0.0388579094443365,0.0399627972620413,0.0334258097693111,0.039685818484495,0.00462111623241707,0.0520830136371587,0.0239203007244286,0.0670474827257074,0.0100098180072488,0.00819408510494621,0.0532066774070909,0.00888446775458883,0.048734423565377,0.0105384606351456,0.013414002002208,0.0542911875782518,0.000923444871072724,0.054298747491617,0.0294048078085597,0.000530568032068663
"wgEncodeHaibTfbsHepg2SrfV0416101PkRep1.broadPeak",0.0021169698285016,0.000507972705466598,0.00054043613895175,0.00138068790889125,9.55817736452962e-05,0.0038256658231816,0.000403318582836439,0.000607855240846396,0.00333147661412316,0.00444957018787506,0.00120347162789886,0.00317513672726418,0.000459753539974831,0.0476391993138941,0.0112340743065279,0.0250380147271465,0.0250477601467943,0.0190947825499332,0.0051402600040294,0.0311998675846111,0.00817123047668665,0.00976534656473125,0.0109340416872124,0.0130150895177695,0.0292940387715219,0.0212366670498635,0.0194681008662688,0.0249566284987179,0.0203705951774928,0.0105109313274477,0.0255005239372425,0.018354259584902,0.0251728686944476,0.0149192030067786,0.00183809455522973,0.0206574937448902,0.0228523043274053,0.0141288524379141,0.0194821353768892,0.00828367228635791,0.00610456304726648,0.0220722888712025,0.0153336592648589,0.0193994902778094,1,0.0181539147724519,0.020719536571636,0.0180870520215474,0.00946599212639103,0.0162675379667294,0.00743558439553164,0.0355877575183322,0.0193818121776265,0.0093743698150994,0.0177522940129304,0.0192959933364868,0.0317233178145128,0.0205961590276278,0.00632521948987691,0.0153863350454983,0.0230856965636808,0.0111018162990512,0.0198538140972963,0.00607019606397078,0.0195906593132611,0.0216552009284485,0.00779502114682343,0.021837479090864,0.0108110214871552,0.00901374275208737,0.005976987310661,0.00714234246820857,0.0192051537706828,0.0181345002295948,0.0173312593197055,0.0179422042662341,0.0256898996342567,0.00513541322162202,0.0189387799449113,0.0108979760457759,0.0269502464457603,0.00561957885641042,0.00930123920086563,0.0228704139899,0.0118754878265585,0.00750074369980026,0.00342774578972338,0.00376447839217688,0.0271178591052193,0.0144023980147089,0.0518171387459084,0.0167936376730687,0.00524519953838911
"wgEncodeHaibTfbsHepg2Taf1Pcr2xPkRep1.broadPeak",0.0191462057538437,0.00429450401623496,0.00553707407481701,0.00918065374340971,0.000290515546284232,0.0491908314277916,0.00531279295834405,0.00761979481861622,0.0388395999728135,0.0637365705879619,0.0182310999089365,0.0428131041523634,0.00615530831043485,0.0698647213522756,0.0298734727311349,0.0277991359911517,0.386044868255893,0.314144087169434,0.038764072610481,0.27901620426023,0.0770334711879263,0.0161438809377324,0.0163896679238679,0.00774414296040254,0.244591259682619,0.202783935662668,0.0554024494264596,0.091631928787999,0.0967589329383614,0.261876740303089,0.134338417127032,0.218763715937916,0.215766813251544,0.00474843890706996,0.00753873549488473,0.0317934923870773,0.0385652775806791,0.246947262046754,0.472848079537867,0.0674830116358964,0.0290894471912647,0.117688571252391,0.0885720050582437,0.0716342845117551,0.0181539147724519,1,0.0621816216034872,0.0802562408415243,0.044077383193772,0.373176659580722,0.0227517818461958,0.0402010639186209,0.116047475245484,0.0316663672569124,0.105603076124715,0.198626195026159,0.215145834393938,0.0761282714354035,0.0278840130156764,0.0113463519623499,0.300469063990112,0.0112477519635773,0.230852636757352,0.00855125396321277,0.00877150083902381,0.0842538413587662,0.0109033797456885,0.0167642352066238,0.0423924008500077,0.0352240549227105,0.0293702092720039,0.0361343019149051,0.289504175528042,0.253085739144319,0.28584804582098,0.0625656580783993,0.219796362842648,0.0020824396276317,0.417512939250777,0.187206583268225,0.246465925940322,0.0690273998144767,0.0521236148385065,0.230608222720152,0.0335525935361808,0.0349615143620179,0.00365334946310431,0.00377659508340436,0.314883113432253,0.00517695779575936,0.0671593472193417,0.0874669154498135,0
